modele,marque,energie,hybride,puiss_admin,p_kw,typ_boite,conso_urbaine,conso_autoroute,conso_mixte,co2,co,nox,part_fine,poids,norme,nb_rapp
LAGUNA,RENAULT,GO,0,10,127.0,1,7.4,4.8,5.7,150.0,0.16,0.136,0.0,1575,0,6
LAGUNA,RENAULT,GO,0,7,96.0,0,6.3,4.0,4.8,126.0,0.235,0.13699999999999998,0.0,1493,0,6
LAGUNA,RENAULT,GO,0,7,96.0,0,5.5,4.0,4.5,118.0,0.175,0.13699999999999998,0.0,1497,0,6
LAGUNA,RENAULT,GO,0,10,130.5,0,7.1,4.6,5.5,144.0,0.263,0.142,0.001,1492,0,6
LAGUNA,RENAULT,GO,0,6,81.0,0,4.9,3.7,4.2,109.0,0.177,0.11199999999999999,0.001,1488,0,6
LAGUNA,RENAULT,GO,0,8,110.0,0,5.5,4.0,4.5,118.0,0.175,0.13699999999999998,0.0,1569,0,6
LAGUNA,RENAULT,GO,0,10,130.5,0,7.1,4.6,5.5,144.0,0.263,0.142,0.001,1597,0,6
LAGUNA,RENAULT,GO,0,15,177.0,1,10.0,5.6,7.1,185.0,0.263,0.14400000000000002,0.002,1705,0,6
LAGUNA,RENAULT,GO,0,8,110.0,0,6.3,4.0,4.8,126.0,0.235,0.13699999999999998,0.0,1569,0,6
LAGUNA,RENAULT,GO,0,10,127.0,1,7.4,4.8,5.7,150.0,0.16,0.136,0.0,1598,0,6
LAGUNA,RENAULT,GO,0,6,81.0,0,5.0,3.9,4.3,112.0,0.177,0.11199999999999999,0.001,1395,0,6
LAGUNA,RENAULT,GO,0,8,110.0,0,6.3,4.0,4.8,126.0,0.235,0.13699999999999998,0.0,1505,0,6
LAGUNA,RENAULT,GO,0,8,110.0,0,5.5,4.1,4.6,120.0,0.175,0.13699999999999998,0.0,1505,0,6
LAGUNA,RENAULT,GO,0,10,127.0,1,7.3,4.8,5.7,150.0,0.16,0.136,0.0,1595,0,6
LAGUNA,RENAULT,GO,0,7,96.0,0,6.3,4.0,4.8,126.0,0.235,0.13699999999999998,0.0,1505,0,6
LAGUNA,RENAULT,GO,0,7,96.0,0,5.5,4.1,4.6,120.0,0.175,0.13699999999999998,0.0,1505,0,6
LAGUNA,RENAULT,GO,0,10,130.5,0,7.2,4.6,5.6,145.0,0.263,0.142,0.001,1505,0,6
LATITUDE,RENAULT,GO,0,10,127.0,1,8.4,5.5,6.5,170.0,0.079,0.13,0.001,1695,0,6
LATITUDE,RENAULT,GO,0,8,110.0,0,7.0,4.6,5.3,140.0,0.19699999999999998,0.132,0.001,1610,0,6
LATITUDE,RENAULT,GO,0,15,177.0,1,10.0,5.7,7.2,188.0,0.135,0.153,0.001,1730,0,6
MEGANE,RENAULT,GO,0,6,96.0,0,4.8,3.6,4.0,104.0,0.23199999999999998,0.106,0.001,1395,0,6
MEGANE,RENAULT,GO,0,6,81.0,1,5.1,3.7,4.2,110.0,0.14400000000000002,0.134,0.0,1365,0,6
MEGANE,RENAULT,ES,0,6,85.0,0,6.4,4.6,5.3,119.0,0.16699999999999998,0.039,0.001,1280,0,6
MEGANE,RENAULT,GO,0,5,81.0,0,3.9,3.2,3.5,90.0,0.34700000000000003,0.114,0.0,1290,0,6
MEGANE,RENAULT,ES,0,7,97.0,0,6.7,4.6,5.4,124.0,0.243,0.027000000000000003,0.001,1280,0,6
MEGANE,RENAULT,GO,0,5,66.0,0,4.8,3.6,4.0,104.0,0.188,0.142,0.0,1290,0,5
MEGANE,RENAULT,GO,0,9,120.0,0,6.9,4.9,5.6,145.0,0.391,0.161,0.0,1464,0,6
MEGANE,RENAULT,GO,0,6,81.0,1,5.1,3.7,4.2,110.0,0.14400000000000002,0.134,0.0,1280,0,6
MEGANE,RENAULT,GO,0,5,81.0,0,3.9,3.2,3.5,90.0,0.34700000000000003,0.114,0.0,1280,0,6
MEGANE,RENAULT,GO,0,5,66.0,0,4.8,3.6,4.0,104.0,0.188,0.142,0.0,1280,0,5
MEGANE,RENAULT,GO,0,9,120.0,0,6.9,4.9,5.6,145.0,0.391,0.161,0.0,1456,0,6
MEGANE,RENAULT,GO,0,7,96.0,0,5.3,3.9,4.4,115.0,0.098,0.12,0.0,1611,0,6
MEGANE,RENAULT,GO,0,6,81.0,1,5.8,4.2,4.8,124.0,0.294,0.15,0.002,1611,0,6
MEGANE,RENAULT,GO,0,6,81.0,0,4.9,4.2,4.5,115.0,0.349,0.13,0.0,1602,0,6
MEGANE,RENAULT,ES,0,7,97.0,0,7.9,5.5,6.4,145.0,0.271,0.03,0.001,1590,0,6
MEGANE,RENAULT,ES,0,8,97.0,0,8.2,5.8,6.7,152.0,0.314,0.018000000000000002,0.002,1594,0,6
MEGANE,RENAULT,GO,0,7,96.0,0,5.9,4.2,4.8,123.0,0.098,0.12,0.001,1615,0,6
MEGANE,RENAULT,GO,0,6,81.0,1,5.1,3.7,4.2,110.0,0.14400000000000002,0.134,0.0,1364,0,6
MEGANE,RENAULT,ES,0,6,85.0,0,6.4,4.6,5.3,119.0,0.16699999999999998,0.039,0.001,1359,0,6
MEGANE,RENAULT,GO,0,5,81.0,0,3.9,3.2,3.5,90.0,0.34700000000000003,0.114,0.0,1383,0,6
MEGANE,RENAULT,ES,0,7,97.0,0,6.7,4.6,5.4,124.0,0.243,0.027000000000000003,0.001,1359,0,6
MEGANE,RENAULT,GO,0,5,66.0,0,4.8,3.6,4.0,104.0,0.188,0.142,0.0,1355,0,5
MEGANE,RENAULT,GO,0,6,81.0,0,5.2,3.6,4.2,109.0,0.322,0.134,0.0,1377,0,6
MEGANE,RENAULT,GO,0,9,120.0,0,6.9,4.9,5.6,145.0,0.391,0.161,0.0,1505,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,1,5.4,4.3,4.7,124.0,0.282,0.131,0.001,1505,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,1,5.4,4.3,4.7,124.0,0.282,0.131,0.001,1568,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,1,5.4,4.3,4.7,124.0,0.282,0.131,0.001,1597,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,1,5.4,4.3,4.7,124.0,0.282,0.131,0.001,1470,0,6
MEGANE SCENIC,RENAULT,GO,0,9,110.0,1,8.5,5.9,6.9,179.0,0.177,0.16899999999999998,0.001,1612,0,6
MEGANE SCENIC,RENAULT,GO,0,9,110.0,1,8.5,5.9,6.9,179.0,0.177,0.16899999999999998,0.001,1693,0,6
MEGANE SCENIC,RENAULT,GO,0,9,110.0,1,8.5,5.9,6.9,179.0,0.177,0.16899999999999998,0.001,1722,0,6
MEGANE SCENIC,RENAULT,ES,0,6,85.0,0,7.2,5.2,5.9,135.0,0.302,0.02,0.001,1395,0,6
MEGANE SCENIC,RENAULT,GO,0,5,81.0,0,4.5,3.9,4.1,105.0,0.344,0.14300000000000002,0.001,1460,0,6
MEGANE SCENIC,RENAULT,GO,0,5,81.0,0,4.5,3.9,4.1,105.0,0.344,0.14300000000000002,0.001,1547,0,6
MEGANE SCENIC,RENAULT,GO,0,5,81.0,0,4.5,3.9,4.1,105.0,0.344,0.14300000000000002,0.001,1505,0,6
MEGANE SCENIC,RENAULT,GO,0,5,81.0,0,4.5,3.9,4.1,105.0,0.344,0.14300000000000002,0.001,1449,0,6
MEGANE SCENIC,RENAULT,ES,0,7,97.0,0,7.7,5.6,6.4,145.0,0.348,0.024,0.002,1505,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,0,5.8,4.3,4.9,127.0,0.20600000000000002,0.14400000000000002,0.0,1460,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,0,5.8,4.4,4.9,128.0,0.252,0.141,0.001,1545,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,0,5.8,4.4,4.9,128.0,0.252,0.141,0.001,1504,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,0,5.8,4.4,4.9,128.0,0.252,0.141,0.001,1460,0,6
MEGANE SCENIC,RENAULT,ES,0,6,85.0,0,7.5,5.4,6.1,140.0,0.36,0.017,0.001,1416,0,6
MEGANE SCENIC,RENAULT,ES,0,7,97.0,0,7.7,5.6,6.4,145.0,0.348,0.024,0.002,1416,0,6
MEGANE SCENIC,RENAULT,GO,0,7,96.0,0,5.1,4.0,4.4,114.0,0.221,0.113,0.001,1505,0,6
MEGANE SCENIC,RENAULT,GO,0,7,96.0,0,5.1,4.0,4.4,114.0,0.221,0.113,0.001,1600,0,6
MEGANE SCENIC,RENAULT,GO,0,7,96.0,0,5.1,4.0,4.4,114.0,0.221,0.113,0.001,1506,0,6
MEGANE SCENIC,RENAULT,GO,0,6,81.0,0,5.5,4.1,4.6,120.0,0.35600000000000004,0.15,0.0,1438,0,6
MEGANE SCENIC,RENAULT,GO,0,5,70.0,0,5.4,4.1,4.5,120.0,0.252,0.121,0.0,1460,0,6
TRAFIC,RENAULT,GO,0,6,66.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,1987,0,6
TRAFIC,RENAULT,GO,0,7,84.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,1987,0,6
TRAFIC,RENAULT,GO,0,7,84.0,1,7.3,6.1,6.5,171.0,0.19,0.187,0.0,1987,0,6
TRAFIC,RENAULT,GO,0,6,66.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,1982,0,6
TRAFIC,RENAULT,GO,0,7,84.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,1982,0,6
TRAFIC,RENAULT,GO,0,7,84.0,1,7.3,6.1,6.5,171.0,0.19,0.187,0.0,1982,0,6
TRAFIC,RENAULT,GO,0,6,66.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,1976,0,6
TRAFIC,RENAULT,GO,0,7,84.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,1976,0,6
TRAFIC,RENAULT,GO,0,7,84.0,1,7.3,6.1,6.5,171.0,0.19,0.187,0.0,1976,0,6
TRAFIC,RENAULT,GO,0,6,66.0,0,8.8,6.5,7.3,190.0,0.226,0.179,0.0,2230,0,6
TRAFIC,RENAULT,GO,0,7,84.0,0,8.8,6.5,7.3,190.0,0.226,0.179,0.0,2230,0,6
TRAFIC,RENAULT,GO,0,7,84.0,1,8.1,6.7,7.2,188.0,0.18,0.205,0.0,2230,0,6
TRAFIC,RENAULT,GO,0,7,84.0,0,8.1,5.8,6.7,175.0,0.24600000000000002,0.213,0.001,2009,0,6
TRAFIC,RENAULT,GO,0,7,84.0,1,7.3,6.1,6.5,171.0,0.19,0.187,0.0,2009,0,6
TWINGO,RENAULT,GO,0,4,63.0,0,3.8,3.0,3.3,85.0,0.281,0.138,0.0,1055,0,5
TWINGO,RENAULT,GO,0,4,55.0,0,3.8,3.0,3.3,85.0,0.281,0.138,0.0,1055,0,5
KANGOO TPMR,RENAULT TECH,GO,0,5,55.0,0,6.2,4.8,5.2,137.0,0.295,0.126,0.001,1418,0,5
KANGOO TPMR,RENAULT TECH,GO,0,5,55.0,0,6.2,4.8,5.2,137.0,0.295,0.126,0.001,1487,0,5
KANGOO TPMR,RENAULT TECH,GO,0,5,66.0,0,5.9,4.8,5.2,137.0,0.295,0.126,0.001,1418,0,5
KANGOO TPMR,RENAULT TECH,GO,0,5,66.0,0,5.9,4.8,5.2,137.0,0.295,0.126,0.001,1487,0,5
KANGOO TPMR,RENAULT TECH,GO,0,6,80.0,0,6.2,4.8,5.3,140.0,0.244,0.175,0.0,1418,0,6
GHOST,ROLLS-ROYCE,ES,0,50,420.0,1,21.2,9.8,14.0,327.0,0.19,0.037000000000000005,0.0,2435,0,8
GHOST,ROLLS-ROYCE,ES,0,50,420.0,1,21.4,9.8,14.1,329.0,0.19,0.037000000000000005,0.0,2495,0,8
PHANTOM,ROLLS-ROYCE,ES,0,38,338.0,1,23.0,10.2,14.9,349.0,0.626,0.03,0.001,2745,0,8
PHANTOM COUPE,ROLLS-ROYCE,ES,0,38,338.0,1,22.8,10.2,14.8,347.0,0.626,0.03,0.001,2655,0,8
PHANTOM,ROLLS-ROYCE,ES,0,38,338.0,1,22.8,10.2,14.8,347.0,0.626,0.03,0.001,2635,0,8
PHANTOM DROPHEAD COU,ROLLS-ROYCE,ES,0,38,338.0,1,22.8,10.2,14.8,347.0,0.626,0.03,0.001,2705,0,8
ALHAMBRA,SEAT,GO,0,8,103.0,1,6.9,5.0,5.7,149.0,0.095,0.134,0.0,1803,0,6
ALHAMBRA,SEAT,GO,0,8,103.0,0,6.8,4.8,5.5,143.0,0.23399999999999999,0.139,0.0,1774,0,6
ALHAMBRA,SEAT,GO,0,8,103.0,1,6.9,5.0,5.7,149.0,0.095,0.134,0.0,1851,0,6
ALHAMBRA,SEAT,GO,0,8,103.0,0,6.9,4.9,5.6,146.0,0.23399999999999999,0.139,0.0,1822,0,6
ALHAMBRA,SEAT,GO,0,8,103.0,0,7.4,5.2,6.0,158.0,0.18100000000000002,0.11,0.0,1891,0,6
ALHAMBRA,SEAT,GO,0,8,103.0,0,7.5,5.4,6.2,162.0,0.18100000000000002,0.11,0.0,1942,0,6
ALHAMBRA,SEAT,GO,0,7,85.0,0,6.8,4.8,5.5,143.0,0.23399999999999999,0.139,0.0,1772,0,6
ALHAMBRA,SEAT,GO,0,7,85.0,0,6.9,4.9,5.6,146.0,0.23399999999999999,0.139,0.0,1823,0,6
ALHAMBRA,SEAT,GO,0,10,130.0,1,6.7,5.4,5.9,154.0,0.102,0.12,0.0,1804,0,6
ALHAMBRA,SEAT,GO,0,10,130.0,0,7.3,5.0,5.8,152.0,0.265,0.121,0.0,1800,0,6
ALHAMBRA,SEAT,GO,0,10,130.0,1,6.7,5.4,5.9,154.0,0.102,0.12,0.0,1855,0,6
ALHAMBRA,SEAT,GO,0,10,130.0,0,7.3,5.0,5.8,152.0,0.265,0.121,0.0,1851,0,6
ALHAMBRA,SEAT,ES,0,9,110.0,1,9.4,6.6,7.6,178.0,0.685,0.038,0.002,1742,0,6
ALHAMBRA,SEAT,ES,0,9,110.0,0,9.2,6.1,7.2,167.0,0.7140000000000001,0.037000000000000005,0.003,1723,0,6
ALHAMBRA,SEAT,ES,0,9,110.0,1,9.4,6.6,7.6,178.0,0.685,0.038,0.002,1790,0,6
ALHAMBRA,SEAT,ES,0,9,110.0,0,9.2,6.1,7.2,167.0,0.7140000000000001,0.037000000000000005,0.003,1771,0,6
ALTEA XL,SEAT,GO,0,6,77.0,1,5.8,4.4,4.9,129.0,0.09699999999999999,0.122,0.0,1505,0,7
ALTEA XL,SEAT,GO,0,5,77.0,0,5.2,4.1,4.5,119.0,0.133,0.125,0.0,1480,0,5
ALTEA XL,SEAT,ES,0,6,77.0,0,6.9,5.1,5.7,132.0,0.377,0.022000000000000002,0.002,1395,0,6
ALTEA XL,SEAT,GO,0,7,103.0,0,6.2,4.2,4.9,129.0,0.32299999999999995,0.146,0.0,1490,0,6
ALTEA,SEAT,GO,0,6,77.0,1,5.8,4.4,4.9,129.0,0.09699999999999999,0.122,0.0,1475,0,7
ALTEA,SEAT,GO,0,5,77.0,0,5.2,4.1,4.5,119.0,0.133,0.125,0.0,1450,0,5
ALTEA,SEAT,ES,0,6,77.0,0,6.9,5.1,5.7,132.0,0.377,0.022000000000000002,0.002,1360,0,6
ALTEA,SEAT,GO,0,7,103.0,0,6.2,4.2,4.9,129.0,0.32299999999999995,0.146,0.0,1465,0,6
ALTEA 4 FREETRACK,SEAT,GO,0,8,103.0,0,7.4,5.1,5.9,155.0,0.19699999999999998,0.142,0.0,1615,0,6
EXEO,SEAT,ES,0,7,88.0,0,10.2,5.6,7.3,169.0,0.33299999999999996,0.024,0.002,1495,0,6
EXEO,SEAT,ES,0,9,118.0,0,10.2,5.6,7.3,169.0,0.33299999999999996,0.024,0.002,1495,0,6
EXEO,SEAT,GO,0,9,125.0,0,7.3,4.4,5.4,142.0,0.265,0.133,0.0,1530,0,6
EXEO,SEAT,GO,0,8,105.0,0,6.4,4.1,4.9,129.0,0.348,0.14800000000000002,0.0,1505,0,6
EXEO,SEAT,GO,0,7,105.0,0,5.6,3.8,4.5,117.0,0.256,0.133,0.0,1505,0,6
EXEO,SEAT,GO,0,6,88.0,0,6.4,4.1,4.9,129.0,0.348,0.146,0.0,1505,0,6
EXEO,SEAT,GO,0,6,88.0,0,5.6,3.8,4.5,117.0,0.256,0.133,0.0,1505,0,6
EXEO ST,SEAT,ES,0,7,88.0,0,10.4,5.7,7.4,172.0,0.33299999999999996,0.024,0.002,1555,0,6
EXEO ST,SEAT,ES,0,9,118.0,0,10.4,5.7,7.4,172.0,0.33299999999999996,0.024,0.002,1555,0,6
EXEO ST,SEAT,GO,0,9,125.0,0,7.3,4.4,5.4,142.0,0.265,0.133,0.0,1590,0,6
EXEO ST,SEAT,GO,0,7,105.0,0,5.6,3.9,4.5,119.0,0.256,0.133,0.0,1565,0,6
EXEO ST,SEAT,GO,0,6,88.0,0,6.5,4.2,5.0,132.0,0.348,0.14800000000000002,0.0,1565,0,6
EXEO ST,SEAT,GO,0,6,88.0,0,5.6,3.9,4.5,119.0,0.256,0.133,0.0,1565,0,6
IBIZA,SEAT,GO,0,5,66.0,0,5.1,3.6,4.2,109.0,0.218,0.158,0.001,1170,0,5
IBIZA,SEAT,GO,0,5,77.0,0,5.1,3.6,4.2,109.0,0.218,0.158,0.001,1170,0,5
IBIZA,SEAT,ES,0,6,77.0,1,7.0,4.4,5.3,124.0,0.263,0.019,0.002,1115,0,7
IBIZA,SEAT,ES,0,5,77.0,0,6.5,4.4,5.1,119.0,0.499,0.022000000000000002,0.002,1090,0,5
IBIZA,SEAT,ES,0,5,77.0,0,5.9,4.3,4.9,113.0,0.622,0.016,0.002,1095,0,5
IBIZA,SEAT,GO,0,7,105.0,0,5.9,3.9,4.6,119.0,0.433,0.128,0.0,1245,0,6
IBIZA,SEAT,GO,0,4,55.0,0,4.1,3.0,3.4,89.0,0.213,0.13699999999999998,0.0,1150,0,5
IBIZA,SEAT,GO,0,4,55.0,0,4.6,3.3,3.8,99.0,0.308,0.142,0.0,1135,0,5
IBIZA,SEAT,ES,0,10,132.0,1,7.5,5.1,5.9,139.0,0.22899999999999998,0.038,0.003,1259,0,7
IBIZA,SEAT,ES,0,8,110.0,1,7.5,5.1,5.9,139.0,0.22899999999999998,0.038,0.003,1254,0,7
IBIZA ST,SEAT,GO,0,5,66.0,0,5.1,3.6,4.2,109.0,0.218,0.158,0.001,1225,0,5
IBIZA ST,SEAT,GO,0,5,77.0,0,5.1,3.6,4.2,109.0,0.218,0.158,0.001,1225,0,5
IBIZA ST,SEAT,ES,0,6,77.0,1,7.0,4.4,5.3,124.0,0.263,0.019,0.002,1165,0,7
IBIZA ST,SEAT,ES,0,5,77.0,0,6.5,4.4,5.1,119.0,0.499,0.022000000000000002,0.002,1145,0,5
IBIZA ST,SEAT,ES,0,5,77.0,0,5.9,4.3,4.9,113.0,0.622,0.016,0.002,1150,0,5
IBIZA ST,SEAT,GO,0,4,55.0,0,4.6,3.3,3.8,99.0,0.308,0.142,0.0,1190,0,5
IBIZA ST,SEAT,GO,0,4,55.0,0,4.1,3.0,3.4,89.0,0.213,0.13699999999999998,0.0,1205,0,5
LEON,SEAT,ES,0,10,132.0,1,7.1,4.8,5.7,132.0,0.34,0.027000000000000003,0.0,1327,1,7
LEON,SEAT,ES,0,10,132.0,0,7.5,4.9,5.9,137.0,0.341,0.019,0.0,1310,1,6
LEON,SEAT,ES,0,5,77.0,1,5.6,4.4,4.8,112.0,0.39399999999999996,0.042,0.0,1235,0,7
LEON,SEAT,ES,0,5,77.0,0,6.5,4.4,5.2,119.0,0.273,0.015,0.0,1199,0,5
LEON,SEAT,ES,0,5,63.0,0,6.5,4.4,5.2,119.0,0.376,0.017,0.0,1188,0,5
LEON,SEAT,GO,0,8,110.0,0,5.4,4.0,4.4,116.0,0.19699999999999998,0.125,0.0,1300,0,6
LEON,SEAT,GO,0,7,110.0,0,5.0,3.6,4.1,106.0,0.19699999999999998,0.125,0.0,1305,0,6
LEON,SEAT,GO,0,5,77.0,0,5.2,3.5,4.1,108.0,0.31,0.162,0.0,1281,0,5
LEON,SEAT,GO,0,5,77.0,0,4.6,3.3,3.8,99.0,0.14300000000000002,0.13699999999999998,0.0,1286,0,5
LEON,SEAT,ES,0,6,90.0,0,6.5,4.4,5.2,120.0,0.376,0.051,0.0,1224,0,6
LEON,SEAT,GO,0,9,135.0,0,5.2,3.8,4.2,109.0,0.251,0.142,0.0,1370,0,6
LEON SC,SEAT,ES,0,7,103.0,0,6.4,4.5,5.2,119.0,0.63,0.026000000000000002,0.0,1211,0,6
LEON SC,SEAT,ES,0,10,132.0,1,7.1,4.8,5.7,132.0,0.34,0.027000000000000003,0.0,1307,1,7
LEON SC,SEAT,ES,0,10,132.0,0,7.5,4.9,5.9,137.0,0.341,0.019,0.0,1290,1,6
LEON SC,SEAT,ES,0,5,77.0,1,5.6,4.4,4.8,112.0,0.39399999999999996,0.042,0.0,1215,0,7
LEON SC,SEAT,ES,0,5,77.0,0,6.5,4.4,5.2,119.0,0.273,0.015,0.0,1179,0,5
LEON SC,SEAT,ES,0,5,63.0,0,6.5,4.4,5.2,119.0,0.376,0.017,0.0,1168,0,5
LEON SC,SEAT,GO,0,8,110.0,1,5.2,4.0,4.4,117.0,0.215,0.136,0.0,1315,0,6
LEON SC,SEAT,GO,0,7,110.0,0,5.0,3.6,4.1,106.0,0.19699999999999998,0.125,0.0,1285,0,6
LEON SC,SEAT,GO,0,5,77.0,0,5.2,3.5,4.1,108.0,0.31,0.162,0.0,1261,0,5
LEON SC,SEAT,GO,0,5,77.0,0,4.6,3.3,3.8,99.0,0.14300000000000002,0.13699999999999998,0.0,1266,0,5
LEON SC,SEAT,ES,0,6,90.0,0,6.5,4.4,5.2,120.0,0.376,0.051,0.0,1204,0,6
LEON SC,SEAT,GO,0,9,135.0,0,5.2,3.8,4.2,109.0,0.251,0.142,0.0,1350,0,6
TOLEDO,SEAT,ES,0,7,90.0,1,7.4,4.8,5.8,134.0,0.226,0.028999999999999998,0.001,1230,0,7
TOLEDO,SEAT,GO,0,5,77.0,0,5.6,3.7,4.4,114.0,0.154,0.138,0.0,1265,0,5
TOLEDO,SEAT,GO,0,5,77.0,0,4.9,3.5,4.0,106.0,0.20800000000000002,0.146,0.0,1265,0,5
TOLEDO,SEAT,GO,0,5,77.0,0,4.8,3.4,3.9,104.0,0.20800000000000002,0.146,0.0,1265,0,5
TOLEDO,SEAT,ES,0,5,63.0,0,6.5,4.4,5.1,119.0,0.499,0.022000000000000002,0.002,1155,0,5
TOLEDO,SEAT,ES,0,6,77.0,0,6.9,4.6,5.4,125.0,0.495,0.035,0.002,1175,0,6
TOLEDO,SEAT,ES,0,5,77.0,0,6.4,4.3,5.1,118.0,0.424,0.022000000000000002,0.001,1175,0,6
TOLEDO,SEAT,ES,0,5,77.0,0,6.3,4.2,5.0,116.0,0.424,0.022000000000000002,0.001,1175,0,6
FABIA,SKODA,ES,0,10,132.0,1,7.7,5.2,6.2,148.0,0.22899999999999998,0.038,0.003,1318,0,7
FABIA,SKODA,GO,0,4,55.0,0,5.1,3.6,4.2,109.0,0.161,0.128,0.0,1204,0,5
FABIA,SKODA,GO,0,5,66.0,0,5.1,3.6,4.2,109.0,0.161,0.128,0.0,1204,0,5
FABIA,SKODA,GO,0,5,77.0,0,5.1,3.6,4.2,109.0,0.161,0.128,0.0,1219,0,5
FABIA,SKODA,ES,0,5,63.0,0,6.6,4.4,5.2,121.0,0.29100000000000004,0.016,0.001,1116,0,5
FABIA,SKODA,ES,0,6,77.0,1,7.0,4.4,5.3,124.0,0.263,0.019,0.002,1164,0,7
FABIA,SKODA,ES,0,6,77.0,0,6.8,4.5,5.3,124.0,0.564,0.013000000000000001,0.001,1130,0,5
FABIA,SKODA,GO,0,4,55.0,0,4.1,3.0,3.4,89.0,0.213,0.13699999999999998,0.0,1199,0,5
FABIA,SKODA,GO,0,4,55.0,0,4.1,3.0,3.4,89.0,0.213,0.13699999999999998,0.0,1203,0,5
FABIA,SKODA,GO,0,4,55.0,0,5.1,3.6,4.2,109.0,0.161,0.128,0.0,1224,0,5
FABIA,SKODA,GO,0,5,66.0,0,5.1,3.6,4.2,109.0,0.161,0.128,0.0,1224,0,5
FABIA,SKODA,GO,0,5,77.0,0,5.1,3.6,4.2,109.0,0.161,0.128,0.0,1239,0,5
FABIA,SKODA,ES,0,5,63.0,0,6.6,4.4,5.2,121.0,0.29100000000000004,0.016,0.001,1136,0,5
FABIA,SKODA,ES,0,6,77.0,1,7.0,4.4,5.3,124.0,0.263,0.019,0.002,1184,0,7
FABIA,SKODA,ES,0,6,77.0,0,6.8,4.5,5.3,124.0,0.564,0.013000000000000001,0.001,1150,0,5
FABIA,SKODA,GO,0,4,55.0,0,4.1,3.0,3.4,89.0,0.213,0.13699999999999998,0.0,1219,0,5
OCTAVIA,SKODA,ES,0,7,90.0,1,8.0,5.3,6.3,147.0,0.37200000000000005,0.032,0.003,1335,0,7
OCTAVIA,SKODA,ES,0,7,90.0,1,8.0,5.3,6.3,147.0,0.37200000000000005,0.032,0.003,1345,0,7
OCTAVIA,SKODA,ES,0,7,90.0,1,8.0,5.3,6.3,147.0,0.37200000000000005,0.032,0.003,1330,0,7
OCTAVIA,SKODA,ES,0,7,90.0,0,8.5,5.0,6.3,148.0,0.33299999999999996,0.039,0.002,1315,0,6
OCTAVIA,SKODA,ES,0,7,90.0,0,8.5,5.0,6.3,148.0,0.33299999999999996,0.039,0.002,1325,0,6
OCTAVIA,SKODA,ES,0,7,90.0,0,8.5,5.0,6.3,148.0,0.33299999999999996,0.039,0.002,1310,0,6
OCTAVIA,SKODA,GO,0,5,77.0,0,4.7,3.4,3.8,99.0,0.3,0.11800000000000001,0.0,1390,0,5
OCTAVIA,SKODA,GO,0,6,77.0,1,5.6,4.2,4.7,123.0,0.079,0.098,0.0,1380,0,7
OCTAVIA,SKODA,GO,0,6,77.0,1,5.6,4.2,4.7,123.0,0.079,0.098,0.0,1375,0,7
OCTAVIA,SKODA,GO,0,5,77.0,0,5.7,3.9,4.5,119.0,0.276,0.131,0.0,1365,0,5
OCTAVIA,SKODA,GO,0,5,77.0,0,5.7,3.9,4.5,119.0,0.276,0.131,0.0,1355,0,5
OCTAVIA,SKODA,GO,0,5,77.0,0,5.7,3.9,4.5,119.0,0.276,0.132,0.0,1350,0,5
OCTAVIA,SKODA,ES,0,6,77.0,0,7.1,4.9,5.7,134.0,0.657,0.033,0.002,1270,0,6
OCTAVIA,SKODA,ES,0,6,77.0,0,7.1,4.9,5.7,134.0,0.657,0.033,0.002,1265,0,6
OCTAVIA,SKODA,ES,0,6,77.0,0,7.1,4.9,5.7,134.0,0.657,0.033,0.003,1265,0,6
OCTAVIA,SKODA,ES,0,12,147.0,1,10.4,6.2,7.7,180.0,0.20800000000000002,0.034,0.002,1470,0,6
OCTAVIA,SKODA,ES,0,12,147.0,1,10.4,6.2,7.7,180.0,0.20800000000000002,0.034,0.002,1460,0,6
OCTAVIA,SKODA,ES,0,12,147.0,1,10.4,6.2,7.7,180.0,0.209,0.034,0.002,1455,0,6
OCTAVIA,SKODA,ES,0,12,147.0,0,10.2,5.9,7.5,175.0,0.363,0.019,0.001,1450,0,6
OCTAVIA,SKODA,ES,0,12,147.0,0,10.2,5.9,7.5,175.0,0.363,0.019,0.001,1440,0,6
OCTAVIA,SKODA,ES,0,12,147.0,0,10.2,5.9,7.5,175.0,0.363,0.019,0.001,1435,0,6
OCTAVIA,SKODA,ES,0,9,118.0,1,9.1,5.4,6.6,155.0,0.261,0.021,0.002,1385,0,7
